SurveyID,BiomassKgHa,Lat_DD,Long_DD,Easting,Northing,Habitat,Depth,CensusMethod,MPAage,NTZarea,Management,logGrav_NearMarket,logGrav_NearPop,ECOREGION,REALM,PROVINCE,SST_mean_2yr,SST_max_2yr,SST_sd_2yr,logSST_kurtosis_2yr,SST_skewness_2yr,SSTa_mean_2yr,logDHW_mean_2yr,logDHW_max_2yr,logChlA_mean_2yr,logChlA_max_2yr,PAR_mean_2yr,PAR_sd_2yr,PAR_skewness_2yr,logPAR_kurtosis_2yr,logwave_mean,Year,SpatialBlockFold,DistNearMPA_Km
RG1283,376.9999999999997,-5.3361,123.5073,11650320.268520817,-570706.1200204093,Slope,0-4m,Belt transect,24,440,Restricted,-0.371773934865474,1.90530926848266,Banda Sea,Central Indo-Pacific,Western Coral Triangle,29.1058823529412,30.8,0.964988115394453,0.758051714247722,-0.580449497543162,0.711641570960876,-0.461837100083381,1.14422277756842,-1.14866787277537,-0.15427132690585,40.0493822894807,12.5820428328943,-0.864472481327566,1.10712216131706,-3.62396521915426,2018,2,434.8404025968243
RG1284,700.8032778999967,-5.33538,72.27897,6818005.514188701,-570629.1146417473,Crest,0-4m,Belt transect,0,640000,UnfishedHighSmallNew,-4.85097967997624,-14.6473797218443,Chagos,Western Indo-Pacific,Central Indian Ocean Islands,28.4343638850889,29.86,0.559362625546532,0.983855071860462,-0.325422526342346,0.304486997298152,-6.59304455649418,-1.96611287872458,-0.760627509346314,2.38789917493444,38.9887478736139,14.0184413828485,-0.581067605985697,0.790408029386987,3.20706770479338,2010,14,28.312503377080827
RG1285,1346.368993999998,-5.33538,72.27897,6818005.514188701,-570629.1146417473,Slope,4-10m,Belt transect,0,640000,UnfishedHighSmallNew,-4.85097967997624,-14.6473797218443,Chagos,Western Indo-Pacific,Central Indian Ocean Islands,28.4343638850889,29.86,0.559362625546532,0.983855071860462,-0.325422526342346,0.304486997298152,-6.59304455649418,-1.96611287872458,-0.760627509346314,2.38789917493444,38.9887478736139,14.0184413828485,-0.581067605985697,0.790408029386987,3.20706770479338,2010,14,28.312503377080827
RG1286,384.7999999999993,-5.3258,123.461,11646012.805462973,-569604.515297163,Slope,0-4m,Belt transect,24,440,Restricted,-0.282370318826553,-2.72269752914902,Banda Sea,Central Indo-Pacific,Western Coral Triangle,29.1100547195622,30.82,0.960398032361225,0.754146338132612,-0.576991442676286,0.710834457435825,-0.463292715895989,1.09192327816557,-1.29825925131947,-0.15427132690585,40.6020764890525,13.1605962120712,-0.748929485348103,1.00067962401223,-2.3465650393528,2018,2,436.616699348689
RG1287,1995.5330020000024,-5.31338,72.22752,6813227.169607556,-568276.172512292,Crest,0-4m,Belt transect,0,640000,UnfishedHighSmallNew,-4.84759008810625,-14.6473797218443,Chagos,Western Indo-Pacific,Central Indian Ocean Islands,28.4290287277702,29.86,0.558501677554436,0.983038961338219,-0.328722520472149,0.298317366793099,-6.59304455649418,-1.96611287872458,-0.93212090739169,2.05034803615832,38.3522126597743,14.1743036615235,-0.300321062547696,0.639354151453717,-1.47551338971526,2010,14,22.678867477633943
RG1288,971.6310439000005,-5.31338,72.22752,6813227.169607556,-568276.172512292,Slope,4-10m,Belt transect,0,640000,UnfishedHighSmallNew,-4.84759008810625,-14.6473797218443,Chagos,Western Indo-Pacific,Central Indian Ocean Islands,28.4290287277702,29.86,0.558501677554436,0.983038961338219,-0.328722520472149,0.298317366793099,-6.59304455649418,-1.96611287872458,-0.93212090739169,2.05034803615832,38.3522126597743,14.1743036615235,-0.300321062547696,0.639354151453717,-1.47551338971526,2010,14,22.678867477633943
RG1289,304.4198000000008,-5.30216,39.09755,3688095.3478315733,-567076.1720234855,Slope,0-4m,Belt transect,11,0,Fished,3.74731512922775,1.60581041184921,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4566708701135,29.63,1.03891576829281,0.676349282139493,-0.0795272963069008,0.493497705864444,-6.59304455649418,-1.96611287872458,-1.00534877324279,0.509269065514885,49.7054465611776,7.24575549279993,-0.676294953696526,1.06002634199237,1.02240888386284,2016,8,21.050448613974257
RG1290,126.40000000000036,-5.2832,123.5223,11652042.668371538,-565048.3637064671,Slope,4-10m,Belt transect,24,440,Restricted,-0.371773934865474,1.90530926848266,Banda Sea,Central Indo-Pacific,Western Coral Triangle,29.124268125855,30.82,0.965755211225932,0.76495874217589,-0.585045873189051,0.724213390105319,-0.396257236574999,1.1474024304858,-1.3037617994354,-0.15424037890638,40.5273278353876,13.1959930776874,-0.68351007742917,0.953546222542608,-2.5580111199667,2018,2,440.45391084603796
RG1291,187.28699999999986,-5.2811,39.11554,3689831.0436992073,-564823.7646836687,Slope,0-4m,Belt transect,0,0,Fished,3.67581878214597,-5.41600257911425,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4279823455233,29.59,1.04672189812345,0.672974953443691,-0.0959528090675347,0.485899532518294,-6.59304455649418,-1.96611287872458,-0.698544490047597,1.35077098035061,49.1540559768677,7.843433521806,-0.97859045689123,1.37674594589287,1.06742722109818,2016,8,23.628928471692095
RG1292,132.41470000000024,-5.27985,39.11589,3689866.3534101862,-564690.0747891128,Slope,>10m,Belt transect,0,0,Fished,3.67581878214597,-5.41600257911425,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4279823455233,29.59,1.04672189812345,0.672974953443691,-0.0959528090675347,0.485899532518294,-6.59304455649418,-1.96611287872458,-0.698544490047597,1.35077098035061,49.1540559768677,7.843433521806,-0.97859045689123,1.37674594589287,1.06742722109818,2016,8,23.771771061664467
RG1293,392.57929999999936,-5.2677,39.1269,3690927.229803221,-563390.6090127411,Lagoon/Back reef,0-4m,Belt transect,0,0,Fished,3.67581878214597,-5.41600257911425,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4279823455233,29.59,1.04672189812345,0.672974953443691,-0.0959528090675347,0.485899532518294,-6.59304455649418,-1.96611287872458,-0.912758582003493,1.040947233248,49.2049025217692,7.62645766317213,-0.513720427917053,0.832653278318483,1.06742722109818,2016,8,25.324149509035554
RG1294,1023.8427820000005,-5.2464,39.59005,3734656.656935533,-561112.5332015206,Lagoon/Back reef,>10m,Belt transect,0,0,UnfishedLow,2.7072881995194,4.35234905325554e-7,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.2671135430917,30.5,1.35277462690571,0.736593076478272,0.00987785034353934,0.370041031400621,-0.596764672368759,1.59330850815247,-0.435063128633357,1.32682857909574,45.759331463017,11.9690488500959,-1.51460503006102,1.57390921379927,-0.257646121814725,2018,8,0.5224896982320055
RG1295,2799.8107559999876,-5.24637,71.77082,6770372.219059716,-561109.3246440346,Slope,4-10m,Belt transect,14,640000,UnfishedHighBigOld,-4.84042187078798,-14.6473797218443,Chagos,Western Indo-Pacific,Central Indian Ocean Islands,28.5914931506849,30.46,0.720913222543892,1.09265068367477,-0.013367774723096,0.423054785064536,-1.17060871010975,1.0402766893034,-1.16772819595464,2.13489004652508,44.4773658752441,13.1863273195565,-1.39854380088643,1.51868641942849,3.1438389518878,2012,14,6.379267077295131
RG1296,572.1959972000017,-5.2438,39.59285,3734925.601056252,-560834.4582193614,Lagoon/Back reef,4-10m,Belt transect,0,0,UnfishedLow,2.7072881995194,4.35234905325554e-7,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.2671135430917,30.5,1.35277462690571,0.736593076478272,0.00987785034353934,0.370041031400621,-0.596764672368759,1.59330850815247,-0.435063128633357,1.32682857909574,45.759331463017,11.9690488500959,-1.51460503006102,1.57390921379927,-0.257646121814725,2018,8,0.4929323409643925
RG1297,551.8365046999996,-5.23828,39.59589,3735222.585224518,-560244.0836414829,Slope,>10m,Belt transect,0,0,UnfishedLow,2.7072881995194,4.35234905325554e-7,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.2671135430917,30.5,1.35277462690571,0.736593076478272,0.00987785034353934,0.370041031400621,-0.596764672368759,1.59330850815247,-0.435063128633357,1.32682857909574,45.759331463017,11.9690488500959,-1.51460503006102,1.57390921379927,-0.257646121814725,2018,8,0.24096080601014738
RG1298,351.025458500001,-5.11444,39.17922,3696141.7505780184,-546999.1581887195,Slope,4-10m,Belt transect,0,0,UnfishedLow,6.33478576470977,-2.11501202733415,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4169143576826,30.46,1.20769785069901,0.824994788455938,0.0319595954810815,0.511195244048348,-1.07861817709709,1.51732260117455,-1.28060134531331,0.192270127439757,48.3660716970651,10.9702682007756,-1.78958570174623,1.78714872041249,0.700846940339238,2017,8,43.163877438830305
RG1299,350.94708230000066,-5.08979,39.16858,3695182.4368377337,-544362.7933902972,Slope,>10m,Belt transect,0,0,UnfishedLow,5.6245293964488,-3.60119147745283,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4095214105793,30.46,1.20118637137806,0.837616787247678,0.0459195527377903,0.516149623499653,-1.06235771550594,1.5325568457464,-1.25871466506643,0.192270127439757,48.3659502961841,10.9701859783218,-1.78960790318398,1.78716312206039,0.700846940339238,2017,8,42.06785121988616
RG1300,223.2663148000003,-5.0402,39.21925,3700051.877024828,-539059.047700019,Slope,4-10m,Belt transect,0,0,Fished,4.72210849571686,-4.36561311372011,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.401234256927,30.44,1.20072770622637,0.833882484603173,0.0443025887760135,0.522198893437434,-1.00030884715847,1.59330850815247,-0.641523157090952,1.43910927671921,48.1076049325186,10.6503308841362,-1.85572271302853,1.83505746624872,0.500529124329106,2017,8,34.86644959427915
RG1301,492.6301292999992,-5.03502,39.20721,3698925.2794587654,-538505.0367538397,Lagoon/Back reef,>10m,Belt transect,0,0,Fished,4.72210849571686,-4.36561311372011,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.401234256927,30.44,1.20072770622637,0.833882484603173,0.0443025887760135,0.522198893437434,-1.00030884715847,1.59330850815247,-0.702542082778123,1.43910927671921,48.1680877175411,10.5002657796669,-1.77286971290171,1.80039803845325,0.500529124329106,2017,8,34.8092031698609
RG1302,213.5141660000009,-5.02749833,39.21393867,3699573.5641187844,-537700.5797038828,Lagoon/Back reef,0-4m,Belt transect,0,0,Fished,4.72210849571686,-4.36561311372011,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.401234256927,30.44,1.20072770622637,0.833882484603173,0.0443025887760135,0.522198893437434,-1.00030884715847,1.59330850815247,-0.605959609809562,1.43910927671921,48.1076049325186,10.6503308841362,-1.85572271302853,1.83505746624872,0.500529124329106,2017,8,33.75955310064756
RG1303,211.1179794999995,-5.02749833,39.21393867,3699573.5641187844,-537700.5797038828,Lagoon/Back reef,4-10m,Belt transect,0,0,Fished,4.72210849571686,-4.36561311372011,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.401234256927,30.44,1.20072770622637,0.833882484603173,0.0443025887760135,0.522198893437434,-1.00030884715847,1.59330850815247,-0.605959609809562,1.43910927671921,48.1076049325186,10.6503308841362,-1.85572271302853,1.83505746624872,0.500529124329106,2017,8,33.75955310064756
RG1304,166.1364646999998,-5.02543,39.16558,3695014.947013265,-537479.3678384698,Slope,0-4m,Belt transect,0,0,Fished,6.2603410517838904,-2.10954029294082,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.404080604534,30.45,1.19469422810398,0.846481526695546,0.0573192873363183,0.515948893577132,-1.02563483786766,1.5686158955621,-0.698154363948047,1.52559945135259,48.2397390560851,10.3759535714658,-1.73395314172546,1.79958794397844,0.460575485886134,2017,8,35.87429475952288
RG1305,250.58003849999946,-5.01386775,39.166989,3695168.551423048,-536242.7629957431,Slope,4-10m,Belt transect,0,0,Fished,6.2603410517838904,-2.10954029294082,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.404080604534,30.45,1.19469422810398,0.846481526695546,0.0573192873363183,0.515948893577132,-1.02563483786766,1.5686158955621,-0.649500788931826,1.41958712833797,48.1680877175411,10.5002657796669,-1.77286971290171,1.80039803845325,0.460575485886134,2017,8,34.689378721724275
RG1306,35.952815879999896,-5.011961,39.165986,3695077.3314493,-536038.8324210659,Flat,0-4m,Belt transect,0,0,Fished,6.2603410517838904,-2.10954029294082,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.404080604534,30.45,1.19469422810398,0.846481526695546,0.0573192873363183,0.515948893577132,-1.02563483786766,1.5686158955621,-0.643299906382555,1.52559945135259,48.2187510515724,10.3828416703894,-1.73034889317918,1.79728744456251,0.460575485886134,2017,8,34.564643319459364
RG1307,208.650414300001,-4.91238,39.28746,3706715.1994764833,-525388.3908577997,Slope,4-10m,Belt transect,0,0,Fished,3.20213028201194,-7.17827712069129,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3736662106703,30.41,1.21872984327857,0.836435085786489,0.10842362261295,0.493050604574535,-0.634719904877383,1.52388000172071,-0.569642487408892,0.539011044160257,48.2612660318743,11.1832363229485,-1.86298203232789,1.79503314371177,0.855912121366693,2018,8,19.149739566817612
RG1308,394.97471729999853,-4.9027,39.28679,3706669.144235027,-524353.0967732145,Slope,>10m,Belt transect,0,0,Fished,3.20213028201194,-7.17827712069129,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3736662106703,30.41,1.21872984327857,0.836435085786489,0.10842362261295,0.493050604574535,-0.634719904877383,1.52388000172071,-0.569642487408892,0.539011044160257,48.2617621993603,11.1913649562603,-1.86176644234771,1.79363838656411,0.855912121366693,2018,8,18.124710664522354
RG1309,571.428099699998,-4.87009,39.31181,3709087.463242946,-520865.3963350687,Slope,>10m,Belt transect,0,0,Fished,3.02803133630621,-7.75907036261645,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3725307797538,30.41,1.21912073528506,0.8310064192395,0.10725418926412,0.497647047700251,-0.676618699696827,1.48160451857247,-0.996542453145367,0.377361776249684,48.4193126308519,11.4014615377057,-1.88994962862336,1.81177649893683,0.955741334215906,2018,8,14.084028140404476
RG1310,375.1987834000003,-4.84947,39.21726,3700202.9226743598,-518660.0487908755,Slope,4-10m,Belt transect,0,0,Fished,3.25478928080893,-7.03615699947171,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4234062927497,30.42,1.19687402109466,0.858306352779362,0.116241281255397,0.544500671823989,-0.637588595565755,1.51951318255437,-0.813616192727337,0.576140752557502,48.4443682973721,10.6315143985245,-1.9098780835881,1.86246256341708,-1.71682260349328,2018,8,16.783482703383275
RG1311,346.4945454999986,-4.83886498,39.22666601,3701109.0321524017,-517525.8220747944,Slope,>10m,Belt transect,0,0,Fished,3.25478928080893,-7.03615699947171,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4234062927497,30.42,1.19687402109466,0.858306352779362,0.116241281255397,0.544500671823989,-0.637588595565755,1.51951318255437,-0.839661796096731,0.576140752557502,48.4653622036756,10.6249474967619,-1.9184812875229,1.86796290582414,-1.71682260349328,2018,8,15.218127544473855
RG1312,367.861399999999,-4.73496,55.52896,5239517.701561728,-506412.9900785564,Slope,4-10m,Point intercept,0,0,Restricted,4.3021363782124,2.04361430701042,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.2107808219178,31.11,1.28961391641219,0.735572549093515,0.0155349651142963,0.502863002458766,-0.608050900516508,1.58103841556066,-1.25667395685351,0.637721332372936,40.9505830719357,13.1483262483474,-1.22391330330383,1.5382801021335,-0.659597367803787,2011,6,10.39782762048627
RG1313,1382.822892999995,-4.71848,39.38134,3715913.665218757,-504650.4232271309,Slope,0-4m,Belt transect,43,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4217150063052,29.66,1.03002455815054,0.725549242160589,-0.0754725264993904,0.568575329757104,-3.77883415956358,-1.27296569816463,-1.05195424922787,1.3156533239382,49.4348357628132,8.74127608111954,-1.92009214538464,2.07642055751244,1.30505114827491,2016,8,0.6972355938380709
RG1314,466.5297000000021,-4.7153,39.36851,3714708.590369549,-504310.3162733582,Lagoon/Back reef,0-4m,Belt transect,42,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.2901095890411,29.77,1.17428750906861,0.712483898072276,-0.0311460447721509,0.413630127740947,-2.89223653151497,-0.494296344166523,-0.887630010580397,0.817991450940749,50.4222164154053,6.2973942756086,-0.698981062754186,0.973143950507906,1.30505114827491,2015,8,1.5380989635936935
RG1315,1393.8169089999938,-4.71528,39.36793,3714653.8978637434,-504308.17723591236,Lagoon/Back reef,0-4m,Belt transect,46,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3959589041096,29.71,1.04185624860307,0.739015694551807,0.163120912980757,0.519465741813693,-2.26560611210471,-0.314710767191443,-0.853034517441984,1.02413917599442,48.0040746035829,11.9090054118802,-1.65851826984357,1.63502978161544,1.30505114827491,2019,8,1.5594210053474677
RG1316,1372.3930279999984,-4.71506,39.37338,3715168.5278968685,-504284.64782400837,Lagoon/Back reef,0-4m,Belt transect,45,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4103830369357,30.36,1.20244026579608,0.847317916217058,0.120147378568141,0.532270849935924,-0.586826183222622,1.47704870203661,-0.868676677493955,0.754612141151984,48.5005114657089,10.62515068154,-1.89275972577768,1.86026118361529,1.30505114827491,2018,8,1.3949296885232456
RG1317,1097.6580000000004,-4.715,39.3722,3715057.290495518,-504278.23071167065,Lagoon/Back reef,0-4m,Belt transect,42,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.2901095890411,29.77,1.17428750906861,0.712483898072276,-0.0311460447721509,0.413630127740947,-2.89223653151497,-0.494296344166523,-0.899549723155167,0.817991450940749,50.4222164154053,6.2973942756086,-0.698981062754186,0.973143950507906,1.30505114827491,2015,8,1.4478223019439007
RG1318,247.45810000000083,-4.71059,55.52704,5239396.333100537,-503806.572954651,Slope,4-10m,Point intercept,0,0,Restricted,4.3021363782124,2.04361430701042,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.2107808219178,31.11,1.28961391641219,0.735572549093515,0.0155349651142963,0.502863002458766,-0.608050900516508,1.58103841556066,-1.12421208886502,0.637721332372936,40.9505830719357,13.1483262483474,-1.22391330330383,1.5382801021335,2.62255567649475,2011,6,7.735801115205551
RG1319,1368.2604999999999,-4.71,39.37,3714858.3923273133,-503743.4713499401,Lagoon/Back reef,0-4m,Belt transect,39,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.5068356164384,30.02,1.1930113080652,0.709561652181439,0.0261143599385578,0.630342451664173,-1.08999203831528,0.536493348162829,-0.807208931662523,1.26984470843823,50.41786500682,8.17932461874872,-1.29949181444019,1.37384994409535,1.30505114827491,2012,8,1.4855768553660476
RG1320,564.749300000002,-4.71,39.37,3714858.3923273133,-503743.4713499401,Lagoon/Back reef,4-10m,Belt transect,40,28,UnfishedHighBigOld,2.41484524065369,-3.46981771856659,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4884131326949,30.12,1.07554787519073,0.743606325048569,0.0437196466903608,0.610232544499774,-1.46978680647864,0.392042065424284,-0.840025613973938,1.26984470843823,51.0491770230807,8.42851635508756,-1.4390166362068,1.36201313962769,1.30505114827491,2013,8,1.4855768553660476
RG1321,530.5049000000026,-4.70357,55.5282,5239522.981176383,-503055.7708099973,Slope,4-10m,Point intercept,0,0,Restricted,4.3021363782124,2.04361430701042,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.2107808219178,31.11,1.28961391641219,0.735572549093515,0.0155349651142963,0.502863002458766,-0.608050900516508,1.58103841556066,-0.961677042101546,0.813235871849328,40.0945309457325,13.1388640464246,-1.00005692332309,1.3295035915232,-0.652176994890765,2011,6,7.03419103961956
RG1322,273.27419999999887,-4.68468,55.43472,5230748.523246892,-501035.4499342385,Slope,4-10m,Point intercept,0,0,Restricted,4.70892226610672,2.7389048536734,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.2219178082192,31.09,1.2772659818131,0.743111199815591,0.0126057800198545,0.489753413710692,-0.726633158389759,1.46556751966266,-1.28516262786291,1.12624001542637,40.59861435209,13.6891180508811,-0.696127852465836,1.17634259434487,-1.21007341113363,2011,6,5.151114855418186
RG1323,141.50899999999987,-4.67217,39.44667,3722158.4833890446,-499697.48200243287,Slope,0-4m,Belt transect,0,0,Fished,3.51727822719236,-3.05943873060625,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4207440100883,29.68,1.03339324180813,0.725466970510773,-0.0891210219415142,0.561086745449601,-3.71384609919614,-1.23787437835336,-1.31314577154518,-0.0193333246322544,49.7616440345501,6.99750924958803,-0.699186070964131,1.04875108499446,1.59919039719072,2016,8,3.745335181859664
RG1324,929.0657000000008,-4.66912,55.40025,5227533.863625674,-499371.27878915734,Slope,4-10m,Point intercept,0,0,Restricted,3.96489846843657,1.01360290788607,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.2219178082192,31.09,1.2772659818131,0.743111199815591,0.0126057800198545,0.489753413710692,-0.726633158389759,1.46556751966266,-1.28129247519949,1.64111571745155,40.5882147834415,13.9665134569766,-0.724078254903104,1.16528499699371,-0.746063179404343,2011,6,1.469657496666322
RG1325,701.6508999999983,-4.66855,55.39504,5227043.637541519,-499310.3162214092,Slope,4-10m,Belt transect,0,0,Restricted,3.96489846843657,1.01360290788607,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.0866712328767,31.07,1.13632008467536,0.978081695905173,0.274847087544351,0.351287663380985,-0.770294562773934,1.42310831189087,-1.34192931942892,1.64111571745155,45.066730665124,15.1954977106149,-1.29214468900783,1.28681919627332,-0.746063179404343,2012,6,1.1808092655159441
RG1326,804.0120000000014,-4.6651300000000004,55.37209,5224886.401558429,-498944.54081478197,Slope,4-10m,Belt transect,0,0,Restricted,3.77678911981309,-2.19722066122889,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.0866712328767,31.07,1.13632008467536,0.978081695905173,0.274847087544351,0.351287663380985,-0.770294562773934,1.42310831189087,-1.26121420917492,1.64111571745155,44.4522471220597,15.157378342899,-1.3402396265483,1.38212417391901,2.54375411641612,2012,6,1.729810315816683
RG1327,187.79970000000048,-4.6606,39.389,3716736.7884898046,-498460.0488284433,Crest,0-4m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3502735978112,30.14,1.15574310156822,0.768296631592699,-0.00432333163675979,0.471258539398151,-1.90746637125174,-0.0618754260698292,-0.848994129932202,1.38257348181043,50.4526049540593,9.17001079229322,-1.56480501445289,1.67724462097643,1.36371220575959,2014,8,2.178952348810175
RG1328,231.47390000000013,-4.6606,39.39,3716831.148254928,-498460.0488284433,Crest,0-4m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3502735978112,30.14,1.15574310156822,0.768296631592699,-0.00432333163675979,0.471258539398151,-1.90746637125174,-0.0618754260698292,-0.848994129932202,1.38257348181043,50.4526049540593,9.17001079229322,-1.56480501445289,1.67724462097643,1.36371220575959,2014,8,2.105344828497333
RG1329,403.58749999999907,-4.65983,39.38976,3716809.8322051587,-498377.69588591147,Slope,0-4m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.297095890411,29.8,1.1722001889496,0.722013733317182,-0.0281475203391795,0.419753415275314,-2.87169791224274,-0.478035823294742,-0.937159515123255,0.552599915866601,49.7077730814616,7.38004845044107,-0.841610598259828,1.19514514927829,1.36371220575959,2015,8,2.187468131260635
RG1330,364.32596620000123,-4.65983,39.38976,3716809.8322051587,-498377.69588591147,Lagoon/Back reef,4-10m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4079315068493,29.76,1.03796808508026,0.754112437296367,0.182935334784048,0.530506837457316,-1.97003445237776,0.0392206908015388,-0.942444154979843,0.912117339635191,48.7821886824716,12.1207092576873,-1.69258261332483,1.63685308431776,1.36371220575959,2019,8,2.187468131260635
RG1331,447.68469999999826,-4.65983,55.36099,5223851.88314454,-498377.69588591147,Slope,4-10m,Point intercept,0,0,Restricted,3.38163017339274,0.11260493528009,Seychelles,Western Indo-Pacific,Western Indian Ocean,28.228095890411,31.07,1.27636940811189,0.742738718355466,0.00558488056187476,0.492712317754145,-0.770294562773934,1.42310831189087,-1.24468941625,1.64111571745155,40.8262800489153,14.3029059055219,-0.977825558185463,1.30173433514148,2.54375411641612,2011,6,2.124352943148888
RG1332,290.374700000001,-4.6597,39.3862,3716474.135883633,-498363.79214236594,Slope,0-4m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.297095890411,29.8,1.1722001889496,0.722013733317182,-0.0281475203391795,0.419753415275314,-2.87169791224274,-0.478035823294742,-0.937159515123255,0.552599915866601,49.7077730814616,7.38004845044107,-0.841610598259828,1.19514514927829,1.36371220575959,2015,8,2.460132424704729
RG1333,266.4017601999992,-4.658882,39.384169,3716283.9039832726,-498276.30550989456,Lagoon/Back reef,0-4m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4079315068493,29.76,1.03796808508026,0.754112437296367,0.182935334784048,0.530506837457316,-1.97003445237776,0.0392206908015388,-0.942444154979843,0.912117339635191,48.7821886824716,12.1207092576873,-1.69258261332483,1.63685308431776,1.36371220575959,2019,8,2.6776841323697003
RG1334,649.3278649999972,-4.658882,39.384169,3716283.9039832726,-498276.30550989456,Slope,0-4m,Belt transect,0,0,UnfishedLow,3.71725496649554,-0.28511131669777,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4278058007566,29.68,1.02770214291996,0.736210607054453,-0.0640181757976369,0.574630124142317,-3.71384609919614,-1.23787437835336,-1.00398861658622,0.552599915866601,50.4777133547027,7.17475927773293,-1.08464190425722,1.35942721007421,1.36371220575959,2016,8,2.6776841323697003
RG1335,433.3843347999992,-4.654422,39.363334,3714325.6135564484,-497799.30015412654,Lagoon/Back reef,0-4m,Belt transect,0,0,UnfishedLow,2.33570526156945,-0.960184893182903,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.4079315068493,29.76,1.03796808508026,0.754112437296367,0.182935334784048,0.530506837457316,-1.97003445237776,0.0392206908015388,-0.811523801781518,0.912117339635191,48.4116127765689,11.9541678430202,-1.66144043883965,1.61457228598276,1.36371220575959,2019,8,4.4125328898040275
RG1336,30.275879999999926,-4.64453,39.36611,3714604.6144916452,-496741.33222011273,Lagoon/Back reef,0-4m,Belt transect,0,0,UnfishedLow,2.33570526156945,-0.960184893182903,East African Coral Coast,Western Indo-Pacific,Western Indian Ocean,27.3527770177839,30.16,1.15489207386042,0.773884137779153,-0.00158490103325324,0.47114910027611,-1.89975576358456,-0.0512933167392928,-0.653018584248589,1.76323338086583,49.4631418815026,10.3581602911657,-1.5908648037718,1.59746546755979,1.36371220575959,2014,8,5.200810658851673
